,text,embeddings,distances
110,"June 19 – The United Nations General Assembly unanimously adopts the High Seas Treaty, the first treaty aimed towards marine conservation in international waters.","[ 0.00385271 -0.01902778  0.00512833 ... -0.00349424  0.01807187
  0.00387531]",0.27337778310471383
111,June 19 – Qatar and the United Arab Emirates announce that they will restore diplomatic relations after relations were suspended during the Qatar diplomatic crisis.,"[-0.01467634 -0.02005383  0.00919666 ...  0.00768304  0.00057399
 -0.00685279]",0.2887539542122046
112,"June 20 – At least 46 people are killed after a riot between MS-13 and Barrio 18 gang members at a women's prison near Tegucigalpa, Honduras.","[-0.01832858 -0.00486094 -0.00666822 ... -0.01621627  0.00451655
  0.01630811]",0.29806005432828064
113,"June 23 – Russian invasion of Ukraine: The Wagner Group, led by Yevgeny Prigozhin, begins an armed conflict with the Russian military, seizing the city of Rostov-on-Don and portions of the Voronezh Oblast before withdrawing the next day, after a peace agreement brokered by Belarusian President Alexander Lukashenko.","[-0.00342201 -0.01864132  0.00300924 ... -0.0011992   0.02432693
  0.00636801]",0.29273964504745964
114,"June 25 – The June 2023 Greek legislative election is held; Kyriakos Mitsotakis becomes prime minister after his centre-right party, New Democracy, wins a majority of seats in the Greek parliament.","[-0.00363332 -0.01160349 -0.02121525 ...  0.00796054  0.00997155
 -0.01457183]",0.2482316405129411
115,June 28 – The 2023 Sierra Leonean general election is held; Julius Maada Bio of the Sierra Leone People's Party is re-elected president.,"[-0.00452063 -0.00600612 -0.01201223 ... -0.00460726 -0.00600612
  0.0097471 ]",0.2478850242849846
116,"June 30 – The United Nations Security Council votes unanimously to end MINUSMA, its peacekeeping mission in Mali.","[-0.0039556  -0.01026967  0.00461001 ...  0.00159714  0.02819784
 -0.00132096]",0.2867099999436914
117,July 3 – Indian oil refiners start payments for Russian oil imports in Chinese yuan as an alternative to the US dollar due to increasing sanctions against Russia.,"[-0.0040863  -0.01751459 -0.01106323 ...  0.00662874  0.01869712
 -0.02116729]",0.27781028724828805
118,"July 3 – In the largest incursion by Israel into the West Bank since the Second Intifada, the Israeli military deploys ground forces and armed drones into the Jenin camp, killing 13 and injuring more than 100. An attack claimed by Hamas as retaliation for the incursion, occurs in Tel Aviv the following day, injuring nine.","[-0.02280382  0.00601895  0.00251773 ... -0.00501907  0.00269968
 -0.00044052]",0.27258481191311035
119,"July 4 – Iran joins the Shanghai Cooperation Organisation, becoming the organization's ninth member.","[-0.00560977 -0.01117449  0.00227706 ...  0.00473113  0.01180531
 -0.02390671]",0.2708824056019795
120,"July 8 – In the Netherlands, the governing coalition collapses and Prime Minister Mark Rutte announces his upcoming resignation.","[-0.01056982 -0.00489622 -0.00074407 ...  0.01198666  0.01715245
 -0.01554754]",0.27903171783003256
121,July 9 – The 2023 Uzbek presidential election is held; Shavkat Mirziyoyev is re-elected president of Uzbekistan.,"[-0.00532075 -0.01397446 -0.00638239 ...  0.01875023  0.02278253
 -0.01508335]",0.24323853088522185
122,"July 9 – New Zealand signs a free trade agreement with the European Union, increasing bilateral trade.","[ 0.0018582  -0.01397755  0.01397755 ...  0.0078125   0.00301013
 -0.02495623]",0.2682443605849151
123,July 10 – China and the Solomon Islands sign a cooperation agreement between the People's Police and the Royal Solomon Islands Police Force in an upgrade of bilateral relations.,"[ 0.01880235 -0.01179219  0.00820241 ... -0.00068367 -0.00084451
 -0.00326728]",0.27387344507029865
124,July 10 – The European Commission and the U.S. government sign a new data communication agreement aimed at resolving legal uncertainties that European and American companies face when transferring personal data.,"[ 0.00857949 -0.01767196  0.01864661 ...  0.01299748 -0.00668149
 -0.0193263 ]",0.26595988121708625
125,July 13 – Pita Limjaroenrat fails to become Prime Minister of Thailand in a National Assembly vote after forming a coalition with pro-democracy parties following the 2023 Thai general election.,"[-0.02272147 -0.00853355 -0.00946294 ...  0.01068481  0.02108365
 -0.0003601 ]",0.27163888175282536
126,"July 14 – SAG-AFTRA announces it will begin a strike against the major film and TV studios in protest of low compensation, ownership of work, and generative AI.","[-0.00881694 -0.03534626 -0.00971303 ... -0.00867959  0.0098046
 -0.00400621]",0.22000316007833487
127,"July 19 – Typhoon Doksuri forms in the eastern Pacific Ocean, going on to kill 137 people in Southeast Asia.","[-0.00540294 -0.00030239 -0.00866429 ... -0.00521686 -0.0024909
 -0.01868667]",0.28592328590974647
128,"July 20–August 20 – The 2023 FIFA Women's World Cup is held in Australia and New Zealand. In the final, Spain wins 1–0 against England.","[-0.01098891 -0.0109761   0.01754639 ...  0.00651266  0.01524103
 -0.00380065]",0.2501024807865303
129,"July 20 – Bolivia and Iran sign a memorandum of understanding, in an upgrade of bilateral relations, expanding cooperation in the security and defense sectors.","[-0.02041565 -0.0119156   0.01143691 ... -0.00559878 -0.00379721
  0.00412712]",0.24973477541908384
130,"July 21 – The films Barbie and Oppenheimer open, while being paired as a major internet and cultural event, Barbenheimer.","[-0.02899597 -0.01166878 -0.00168957 ...  0.01778744 -0.01191244
 -0.03579147]",0.2590348101889992
131,"July 23 – 2023 Greece wildfires: Tens of thousands of tourists flee Rhodes, Greece, amid wildfires and a major heatwave, in what officials say is the largest evacuation in the country's history.","[ 0.0017615  -0.01060496  0.00683663 ... -0.00338561 -0.00161511
 -0.03027746]",0.2790120437124135
132,July 23 – Danish cyclist Jonas Vingegaard wins the Tour de France for the second consecutive time.,"[ 0.01386821  0.00084389  0.00597191 ... -0.00078671 -0.00184552
 -0.00502549]",0.2786093142229298
133,"July 23 – The 2023 Cambodian general election is held, with the dominant Cambodian People's Party retaining control of every seat in the National Assembly.","[-0.00932346 -0.00472883  0.01129807 ...  0.00793038  0.0001324
  0.0121991 ]",0.24936660405278444
134,"July 23 – The 2023 Spanish general election is held, with the People's Party becoming the largest party in the Congress of Deputies.","[-0.02269588  0.00541986  0.0049599  ...  0.00056571 -0.00386949
  0.00259414]",0.24633363448168477
135,July 26 – President Mohamed Bazoum of Niger is toppled in a coup d'état after members of his presidential guard and the armed forces seize control of the country and install General Abdourahamane Tchiani as leader of a military junta.,"[-0.03021087 -0.00986265  0.01019357 ... -0.00607332  0.02651237
 -0.00077863]",0.28886412027301056
136,"July 30 – 63 people are killed and over 200 are injured after a suicide bombing occurs in Khar, Pakistan; the Islamic State – Khorasan Province claims responsibility for the attack.","[-0.00841328 -0.00494062  0.027057   ...  0.01956847  0.00565843
 -0.00669312]",0.2798013408444068
137,"August 1 – Global warming: The world's oceans reach a new record high temperature of 20.96 °C (69.73 °F), exceeding the previous record in 2016. July is also the hottest month on record for globally averaged surface air temperatures by a considerable margin (0.3 °C (32.5 °F)).","[-0.00240718 -0.01289128 -0.00777801 ... -0.00912629 -0.01233798
 -0.01466566]",0.28880970972628583
138,"August 8 – 2023 Hawaii wildfires: 17,000 acres of land are burned and at least 101 people are killed, with two others missing, when a series of wildfires break out on the island of Maui in Hawaii.","[-0.01779404 -0.01389754 -0.00537068 ... -0.00398093  0.00323085
 -0.00401989]",0.26036933054747124
139,"August 10 – Tapestry, the holding company of Coach New York and Kate Spade, announces it will acquire Michael Kors' Capri Holdings, which also owns Versace and Jimmy Choo.","[-0.03182992 -0.01691293 -0.0100519  ... -0.00298898  0.00952665
 -0.00588276]",0.27695734931400995
140,"August 16–21 – Hurricane Hilary, a Category 4 Pacific Hurricane, strikes the Baja California peninsula and later causes record flooding in Southern California.","[-0.03009294 -0.01351565 -0.00635223 ... -0.01876229 -0.01092505
 -0.00409526]",0.2900511889242301
141,"August 18 – American–Japanese–Korean trilateral pact: The United States, Japan, and South Korea agree to sign a trilateral pact.","[-0.01487071 -0.00534376  0.03054314 ...  0.00788794  0.00537932
 -0.00178125]",0.25732779637358216
142,"August 20 – 2023 Guatemalan presidential election: After two rounds of voting, Bernardo Arévalo of Semilla is elected with 58% of the vote.","[-0.02718624 -0.00761762 -0.00531409 ... -0.00883618 -0.01047178
  0.00719406]",0.2638440120326835
143,August 21 – 2023 Canadian wildfires: 68% of the Northwest Territories are forced to evacuate to other parts of the country due to wildfires.,"[-0.0134765  -0.0240818  -0.00998451 ...  0.02669433  0.00068385
 -0.01670982]",0.26201941352423164
144,August 21 – Saudi Arabia is accused of mass killing hundreds of African migrants attempting to cross its border with Yemen.,"[-0.0008542  -0.00467644  0.0127312  ... -0.01135295  0.009917
  0.02427004]",0.28866848461039485
145,"August 23 – India's Chandrayaan-3 becomes the first spacecraft to land near the south pole of the Moon, carrying a lunar lander named Vikram and a lunar rover named Pragyan.","[ 0.0200191  -0.01166697  0.01370138 ...  0.0009319  -0.00714318
 -0.00332785]",0.2396929222860299
146,"August 23 – Wagner Group leader Yevgeny Prigozhin, founder Dmitry Utkin and eight others are killed when their plane crashes in Russia.","[-0.00213191 -0.01273611 -0.00909443 ... -0.00026812  0.00571334
  0.01062537]",0.2807126988310611
147,"August 30 – Following the announcement of incumbent president Ali Bongo Ondimba's reelection as President of Gabon after the 2023 presidential election, the military launches a successful coup d'état and creates the Committee for the Transition and Restoration of Institutions to govern the country, ending the rule of the Bongo family after 56 years in power.","[-0.02081052 -0.01571971 -0.007702   ... -0.00782039  0.01019479
 -0.00086738]",0.2697984551674023
148,August 31 – 2023 Johannesburg building fire: 77 people are killed and more than 85 are injured in a fire in a building that had been taken over by gangs who rented it out to squatters.,"[-1.36877391e-02 -6.20528078e-03 -1.17719723e-02 ... -1.66549217e-02
  5.49795441e-05  7.92753603e-03]",0.2726446546180661
149,September 1 – 2023 Singaporean presidential election: Economist and former deputy prime minister Tharman Shanmugaratnam is elected president with a vote share of over 70%.,"[-0.00491958 -0.02472538  0.00302039 ... -0.00732216  0.0134414
 -0.00585119]",0.23905805789348766
150,"September 2 – The Indian Space Research Organisation (ISRO) successfully launches Aditya-L1, India's first solar observation mission.","[ 0.01524513  0.00751008 -0.02018127 ... -0.00030189 -0.01488782
 -0.02360878]",0.24673446836126522
151,September 6 – Bassist Richard Davis dies at the age of 93.,"[-0.00553428  0.00865281 -0.00035099 ... -0.01137603 -0.00802534
 -0.00976971]",0.3012458924922665
152,"September 8–October 28 – The 2023 Rugby World Cup is held in France. South Africa beat New Zealand 12–11 in the final at the Stade de France, claiming their 4th Rugby World Cup title.","[-0.00245477 -0.01389755  0.0218244  ... -0.00349357  0.00963368
  0.01314323]",0.2724195164282188
153,"September 8 – 2023 Marrakesh–Safi earthquake: A 6.9 magnitude earthquake strikes Marrakesh–Safi province in western Morocco, killing at least 2,960 people and damaging historic buildings.","[-0.00597611 -0.00766685  0.01221233 ... -0.02116024 -0.00603789
 -0.00472756]",0.28520398599021435
154,"September 9 – At the 18th G20 summit in New Delhi, the African Union is announced as the 21st permanent member of the G20.","[-0.0016445  -0.01631296  0.01641604 ... -0.00525081  0.00349839
 -0.01006352]",0.2569704110045661
155,"September 10 – Storm Daniel, a Mediterranean tropical-like cyclone, kills at least 5,000 people, with a further 10,000 to 100,000 reported missing. In the city of Derna in Libya, two dams collapse, resulting in a quarter of the city being destroyed.","[-0.01594411 -0.0065044  -0.00024329 ... -0.01599748 -0.01318224
 -0.00994672]",0.2858130447787529
156,"September 14 – The European Central Bank (ECB) raises eurozone interest rates to an all-time high of 4%, amid ongoing inflationary pressures across the continent.","[-0.02341626 -0.01639267  0.00821567 ...  0.01217852  0.00730711
 -0.01712725]",0.29516165268271666
157,"September 19 – Nagorno-Karabakh conflict: Azerbaijan launches a military offensive against the Armenia-backed Republic of Artsakh, which ends with a swift Azerbaijani victory. Protests erupt in Armenia, Artsakh announces the dissolution of government institutions, and over 100,000 ethnic Armenians flee Nagorno-Karabakh.","[-0.01221192 -0.00217275  0.0047938  ...  0.00649208  0.01522236
 -0.0317536 ]",0.2808145148647121
158,"September 20 – Archaeologists in Zambia find the world's oldest wooden structure, dating back 476,000 years, consisting of two interlocking wooden logs connected by a notch securing one perpendicular to the other.","[ 0.00872427  0.00062299  0.00763782 ...  0.00928712 -0.02043298
 -0.02947794]",0.2904636590203795
159,"September 21 – Rupert Murdoch announces his retirement and passes his businesses on to his son Lachlan. Murdoch led News Corp and Fox, and formerly Sky Group.","[ 0.00061729 -0.0004831   0.00096219 ...  0.01816383  0.02663687
 -0.01644615]",0.27824311788270795
160,September 24 – 2023 Nigerien crisis: French President Emmanuel Macron announces that France will end its military presence in Niger and will recall its ambassador from the country.,"[-0.01270385 -0.01958835  0.00767037 ... -0.0003428   0.02248503
 -0.01669166]",0.2642568381882058
161,"September 25 – An estimated 170 people are killed and over 300 are injured during a explosion at a gas station in Stepanakert, Nagorno-Karabakh.","[-0.01342878  0.00938193  0.0164867  ... -0.00438192  0.00768381
 -0.01310998]",0.2877549842607612
162,"September 30 – 2023 Slovak parliamentary election: Smer, under the leadership of former prime minister Robert Fico, wins a plurality of seats in the National Council.","[-0.00915932 -0.00276828 -0.01463188 ...  0.01854907 -0.00459886
 -0.00720713]",0.25633680580317175
163,"October 3 – Elected on January 8, Kevin McCarthy is removed as Speaker of the United States House of Representatives, with Mike Johnson being elected new Speaker on October 25.","[-0.02598777 -0.02033116 -0.02832065 ... -0.01183372  0.00813372
 -0.00809609]",0.3005260174900002
164,"October 3 – Sam Bankman-Fried, an American entrepreneur and founder of cryptocurrency exchange company FTX, is put on trial and later convicted on seven charges of fraud and conspiracy. His sentencing is scheduled for March 28, 2024.","[ 0.0089748  -0.02756783 -0.00636461 ...  0.00958506  0.02078863
 -0.01068618]",0.2682149327927197
165,"October 5 – November 19 – The 2023 Cricket World Cup is held in India, with Australia defeating India in the final.","[-0.0069082  -0.02189092  0.02105783 ...  0.0018456   0.01068272
  0.00729911]",0.23223863219466934
166,"October 7 – Israel–Hamas war: Hamas launches an incursion into southern Israel from the Gaza Strip, killing more than 1,100 Israelis and taking about 240 hostages, prompting a military response from the Israel Defense Forces. Israel launches numerous air strikes on Lebanon after rockets are fired by Hezbollah and further attempts are made to penetrate Israel.","[-0.02883457 -0.00306938 -0.01043785 ... -0.00482751  0.01737903
 -0.00780882]",0.28658865010012435
167,"October 7 – A series of earthquakes occur in Herat Province in Afghanistan, killing over 1,000 people and injuring nearly 2,000, with tremors felt in Iran and Turkmenistan. The earthquakes are the deadliest in the country since 1998.","[-0.01329116 -0.01375442 -0.02016184 ...  0.00550046  0.01255385
 -0.00144607]",0.30107989339842234
168,October 8 – Israel's Security Cabinet formally declares war for the first time since the Yom Kippur War in 1973.,"[-0.02379609 -0.02856038 -0.02192079 ...  0.01155593  0.02421424
  0.00412124]",0.2784508447654629
169,"October 11 – ExxonMobil announces it will acquire Pioneer Natural Resources for $65 billion USD, the first of two major energy industry acquisitions of the month. The second occurs less than two weeks later on 23 October, where Hess announces it will be acquired by Chevron for $50 billion.","[-0.00907448 -0.01945094  0.01096828 ...  0.00378103  0.01517673
  0.01478219]",0.28474702499243043
170,"October 13 – After British regulators' approval, Microsoft closes its $68.7 billion USD acquisition of Activision Blizzard.","[-0.00998644 -0.02763087 -0.00306255 ...  0.00112622  0.00860877
  0.01455277]",0.2681119109539737
171,October 14 – 2023 Australian Indigenous Voice referendum: A majority of Australians vote against establishing an Aboriginal and Torres Strait Islander Voice in the constitution.,"[-0.02877677 -0.01989602 -0.013163   ...  0.01337382  0.00406485
 -0.01192444]",0.25052831315596114
172,"October 14 – 2023 New Zealand general election: The National Party wins a plurality of seats under leader Christopher Luxon, while the Labour Party suffers the worst result for an incumbent ruling party in modern New Zealand history.","[-0.01764299 -0.00764529  0.00237295 ...  0.01070594 -0.00199037
 -0.00465421]",0.2511950844963372
173,"October 15 – In the second round of the 2023 Ecuadorian general election, Daniel Noboa of the National Democratic Action is elected as the youngest-ever President of Ecuador.","[-0.02671233 -0.00257439  0.00918888 ...  0.00912367 -0.01848211
  0.00956714]",0.26715658286647426
174,"October 15 – 2023 Polish parliamentary election: The Law and Justice party wins the most seats, but loses its majority, with its incumbent president Mateusz Morawiecki being succeeded by the Civic Platform party's Donald Tusk on 13 December.","[-0.00795796 -0.0126077  -0.00314541 ...  0.0225584  -0.00122267
 -0.02938323]",0.25138854239305963
175,"October 17 – An explosion occurs at the Al-Ahli Arab Hospital, where displaced Palestinians are taking refuge. Many fatalities are reported, but estimates vary significantly, from 100 to as many as 471, depending on the source.","[-0.0156172  -0.00090219  0.00090876 ... -0.00379265  0.01989912
  0.00266471]",0.2965240813174367
176,October 22 – 2023 Swiss federal election: The Swiss People's Party retains its majority in the National Council.,"[ 0.00537851 -0.00423953  0.01222504 ...  0.01507249  0.01416131
 -0.01632537]",0.26233331485750744
177,"October 25 – Hurricane Otis, an eastern Pacific tropical cyclone, makes landfall in Mexico near Acapulco, leaving at least 80 dead. It is the most powerful Eastern Pacific hurricane to make landfall in Mexico, with the highest winds reaching 165 mph, surpassing Hurricane Patricia's landfall in 2015.","[-0.03457037 -0.01269625 -0.00286726 ...  0.01082282  0.00017421
 -0.02417837]",0.3158739380236306
178,"October 31 – Israel intercepted a Yemeni Houthi ballistic missile with its Arrow 2 missile defense system. The interception occurred above Earth's atmosphere above the Negev Desert, making it the first instance of space combat in history.","[-0.01784279 -0.01610365 -0.01210761 ... -0.00709596  0.00520083
  0.0124727 ]",0.2521916683154971
179,"November 1 – The first AI Safety Summit takes place in the United Kingdom, with 28 countries signing a ""world first agreement"" on how to manage the riskiest forms of artificial intelligence.","[ 0.00773433 -0.04174205  0.00515946 ... -0.01357718 -0.0203269
  0.01489862]",0.17246529996529458
180,"November 2 – The Beatles release ""Now and Then"", the band's last ever song, featuring restored vocals by John Lennon (1940–1980), as well as guitar tracks by George Harrison (1943–2001).","[-0.01782358 -0.02077048  0.00164794 ...  0.01090224  0.01227875
  0.00800058]",0.2859737758326747
181,"November 6 – Israel–Hamas war: The death toll in Gaza is reported to have passed 10,000. United Nations Secretary General António Guterres calls for a humanitarian ceasefire to increase the flow of aid to civilians.","[-0.02067943 -0.01356602 -0.00137183 ... -0.00650443  0.02161233
  0.00125359]",0.2879929467353567
182,November 7 – The Portuguese Prime Minister António Costa announces his pending resignation. The President of Portugal decides to dissolve the parliament and call for early elections to be held on 10 March 2024.,"[-0.00056371 -0.00691873  0.00342725 ...  0.00340797  0.00425916
 -0.01100444]",0.2617837149375972
183,November 9 – U.S. surgeons at NYU Langone Health announce the world's first whole eye transplant.,"[ 0.00796202 -0.00753235  0.02617117 ... -0.01580686  0.01249966
 -0.01985623]",0.2439861144214609
184,"November 10 – In the Falepili Union treaty, Australia grants ""special"" freedom of movement and defence rights to Tuvaluans for residence and employment for climate reasons.","[ 0.00064581 -0.01942949 -0.00066492 ...  0.01549935  0.00620755
 -0.01220687]",0.2786217318740817
185,"November 14–17 – President Biden hosts the APEC summit in San Francisco, which Chinese president Xi Jinping attends. Both countries, at the conclusion of the summit, agree to re-open suspended channels of military communications and to cooperate in their fight against climate change.","[-0.01153273 -0.03309165  0.02223426 ... -0.00565922 -0.01105869
 -0.02981885]",0.2554528302554139
186,November 17 – The global average temperature temporarily exceeds 2 °C above the pre-industrial average for the first time in recorded history.,"[-0.00277381 -0.00888639 -0.00271954 ... -0.00906514 -0.01218687
 -0.01754297]",0.2771717746921051
187,"November 19 – 2023 Argentine presidential election: Following the first round on 22 October 2023, Javier Milei wins in the second round of the election, assuming office on 10 December with Victoria Villarruel as his vice president.","[-0.02962635 -0.03146162 -0.00892723 ... -0.01294514 -0.00798339
 -0.00594821]",0.24198957663224907
188,"November 22 – Israel and Hamas agree to a four-day ceasefire, the first pause in fighting since 7 October, during which many Israeli hostages will be released, in exchange for Palestinian prisoners.","[-0.03548834 -0.02223256  0.00266948 ...  0.00938243  0.03192904
  0.00469448]",0.28531640353732657
189,November 22 – 2023 Dutch general election: Far-right Geert Wilders' Party for Freedom (PVV) wins the most seats.,"[-0.01836156 -0.04324098  0.0047489  ...  0.00992894 -0.00031048
  0.00421631]",0.24819582640471693
190,"November 24 – Somalia is admitted as the eighth member of the East African Community, having applied for membership in 2012.","[ 0.01194463 -0.00910219  0.00826543 ... -0.00636515  0.02455357
 -0.00416785]",0.28111122811070066
191,"November 30 – Brazil announces it will join OPEC+ at a meeting of the organization to discuss oil output strategy in 2024. Brazil is the largest oil producer in South America, producing 4.6 million barrels per day of oil and gas.","[-0.00819313 -0.02392852  0.01011379 ...  0.01101988 -0.01535254
 -0.01056684]",0.28484061072045463
192,December 3 – 2023 Guyana–Venezuela crisis: Venezuela votes in a symbolic referendum on whether voters agreed with creating a subdivision in the disputed territory of Guayana Esequiba currently under the control of neighboring Guyana. Analysts say the referendum's practical implications are likely to be minimal.,"[-0.01509758 -0.01046294  0.01134319 ... -0.00176883  0.00073146
  0.00328259]",0.28418403452447694
193,"December 6 – Google DeepMind releases the Gemini Language Model. Gemini will act as a foundational model integrated into Google's existing tools, including Search and Bard.","[-0.0228795   0.01109876 -0.00841768 ... -0.01516385 -0.01889464
 -0.01307113]",0.19426191878327403
194,December 10–12 – 2023 Egyptian presidential election: Incumbent President Abdel Fattah el-Sisi wins a third term with 89.6 percent of the vote in the election.,"[-0.02362362 -0.01779722 -0.00442386 ...  0.00216741  0.02501025
 -0.0047896 ]",0.24455495324160648
195,"December 12 – At the COP28 climate summit in Dubai, a consensus is reached for countries to ""transition away"" from fossil fuels, the first such agreement in the conference's 30-year history. The transition is specifically for energy systems, excluding plastics, transport or agriculture.","[-1.38619449e-03 -1.92810763e-02  4.18652744e-05 ...  1.37852514e-02
 -1.33218262e-02 -2.77793705e-02]",0.2548545151272614
196,December 16 – Emir of Kuwait Nawaf Al-Ahmad Al-Jaber Al-Sabah dies at the age of 86 and is succeeded by his half-brother Mishal Al-Ahmad Al-Jaber Al-Sabah.,"[ 0.00255203  0.00177874  0.01401216 ... -0.00905539  0.02300351
  0.00336855]",0.2803857389058946
197,"December 17 – The 2023 Serbian parliamentary election is held, with the SNS coalition, led by Miloš Vučević, winning 128 of 250 seats in the Serbian National Assembly.","[-9.38313082e-03 -3.91494250e-03 -1.44884707e-02 ... -2.52392456e-05
 -1.43388752e-03  3.36430431e-03]",0.25462918405164203
198,December 18 – A number of shipping companies announce a temporary suspension of their operations in the Red Sea due to continued attacks on vessels by Houthi rebels.,"[-0.02631588 -0.03140081  0.000146   ... -0.00755533  0.02158478
  0.0228167 ]",0.2927983346647395
199,"December 20 – 2023 Democratic Republic of the Congo general election: Incumbent President Félix Tshisekedi wins re-election, defeating two major challengers.","[-0.01384445 -0.00637893 -0.00039189 ...  0.00153321 -0.00295617
  0.01127498]",0.25821679447120993
200,December 21 – The European Court of Justice rules that threats by FIFA and UEFA to sanction football clubs that wish to join the European Super League are unlawful.,"[ 0.01342105 -0.01243402  0.01390816 ... -0.001378    0.02443221
 -0.01381843]",0.2756650984453818
201,"December 21 – The deadliest mass shooting in the Czech Republic's history occurs at a Prague university, with 15 killed and 25 others wounded.","[-0.02004375  0.00339212 -0.00314914 ...  0.00305902 -0.00880535
  0.0057769 ]",0.2978414276398158
202,"December 22 – Israel–Hamas war: The death toll in Gaza is reported to have passed 20,000, almost 1 percent of its population and surpassing the casualties in the 1948 Arab–Israeli War.","[-0.02633651  0.0016572  -0.006498   ...  0.00384074  0.00800048
  0.00196184]",0.29936100546018374
203,"December 29 – Russian invasion of Ukraine: Russia launches the largest wave of drones and missiles on Ukrainian cities since the start of the war in a overnight assault, killing at least 39 people and injuring at least 160 others. Ukraine launches a drone assault the following day, killing at least 21 people, including three children, and injuring 110 others, including 17 children.","[-0.01142665 -0.0060698   0.00108239 ...  0.01075907  0.00873688
  0.01397383]",0.269775691527649
204,"December 31 – Queen Margrethe II of Denmark announces her abdication effective January 14, 2024, after 52 years on the throne.","[-0.0066682  -0.02466857 -0.01187419 ...  0.01184898  0.01157797
 -0.00684468]",0.26717247460599325
205,"December 21 – The world population on January 1, 2023 was estimated at 7.943 billion people, and was expected to increase to 8.119 billion on January 1, 2024. An estimated 134.3 million births and 60.8 million deaths were expected to take place in 2023. The average global life expectancy was 73.16 years, an increase of 0.18 years from 2022. The rate of child mortality was by the end of the year, expected to have decreased from 2022. Less than 23% of people were living in extreme poverty (on or below the international poverty line), a decrease from 2022. In April, India surpassed China as the most populated country in the world.","[ 0.00663221  0.00149081 -0.00255318 ... -0.00917424 -0.0079956
 -0.00961384]",0.23628683286407026
206,December 21 – The best-selling video game in 2023 was Hogwarts Legacy.,"[-0.00534892 -0.00875102 -0.02017489 ...  0.00243673  0.00166089
 -0.00934856]",0.2162964665168614
207,December 21 – The highest-grossing movie in 2023 was Barbie.,"[-0.01984957 -0.02400028 -0.00683722 ...  0.01597897 -0.01047864
 -0.02299443]",0.23587242480523174
208,"December 21 – The best-selling book in 2023 was It Ends with Us, which was published in 2016. Of the books to be published in 2023, Spare was the best-selling.","[-0.0149526  -0.00688746 -0.00654672 ... -0.00774095  0.00940823
 -0.01839302]",0.2366210433787438
209,"Chemistry – Moungi Bawendi, Louis E. Brus & Alexey Ekimov, for the discovery and synthesis of quantum dots.","[-0.00103437  0.03500799  0.00850686 ... -0.02132016 -0.01670896
 -0.00602569]",0.24139263711412473
210,"Economics – Claudia Goldin, for her empirical research into female income and employment.","[-0.01736184 -0.00786729 -0.00109906 ... -0.01164017 -0.01513091
 -0.01423854]",0.2812682971467647
211,"Literature – Jon Fosse, for his innovative plays, prose and style, which has come to be known as Fosse minimalism.","[-0.00945475  0.01764014  0.00502836 ... -0.01552018  0.00948747
 -0.02698366]",0.2860601072593518
212,"Peace – Narges Mohammadi, for her works on the promotion of feminism.","[-0.01322671 -0.01299662 -0.00499288 ... -0.01477815  0.00983457
 -0.03944346]",0.288516272408026
213,"Physics – Pierre Agostini, Ferenc Krausz & Anne L'Huillier, for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter.","[-0.02042678  0.01500519  0.00525387 ... -0.02842224  0.00550031
 -0.01411529]",0.2640842434021472
214,"Physiology or Medicine – Katalin Karikó & Drew Weissman, for their discoveries concerning nucleoside base modifications that enabled the development of effective mRNA vaccines against COVID-19.","[-0.00907728  0.00412996  0.01303114 ... -0.03325233 -0.0146592
 -0.0077416 ]",0.24250524448847954
